supplier_id,tier,country,country_risk_level,region,production_capacity_units_month,capacity_utilization_pct,gmp_status,fda_approved,cold_chain_capable,avg_lead_time_days,lead_time_volatility_days,historical_delay_frequency_pct,batch_cycle_time_days,batch_failure_rate_pct,financial_health_score,upstream_dependency_known,dependency_pct,is_sole_source,num_approved_alternates,contract_duration_months,geographic_concentration_pct,news_sentiment_score,port_congestion_risk,weather_risk_score,geopolitical_tension_score,active_disruption_signal,cold_chain_route_mismatch,compliance_violation_flag,composite_risk_score,risk_classification
SUP-0137,2,Brazil,0.87,Americas,112428,0.98,True,True,True,21,17.9,0.68,21,0.2,0.7,False,0.54,False,4,3,0.55,-0.59,0.51,0.64,0.63,False,False,False,77.25,critical
SUP-0138,1,Mexico,0.58,Americas,407974,1.0,False,False,False,19,15.6,0.63,28,0.14,0.5,False,0.68,False,5,36,0.56,-0.17,0.37,0.41,0.31,False,False,True,76.65,critical
SUP-0139,2,Netherlands,0.08,Europe,105205,0.49,False,False,False,24,2.4,0.14,25,0.08,0.51,True,0.26,False,5,3,0.23,0.2,0.15,0.29,0.15,False,False,True,25.9,moderate
SUP-0140,2,USA,0.25,Americas,92487,0.96,False,False,True,60,2.4,0.1,18,0.01,0.51,False,0.81,False,3,3,0.62,0.22,0.47,0.79,0.21,False,False,True,50.7,high
SUP-0141,1,India,0.51,Asia,384991,0.44,True,True,True,12,7.7,0.37,21,0.07,0.35,True,0.38,True,0,24,0.82,0.19,0.63,0.5,0.49,False,False,False,52.4,high
SUP-0142,2,Italy,0.28,Europe,50063,0.68,False,False,False,27,4.9,0.25,11,0.02,0.28,True,0.57,True,0,3,0.26,-0.41,0.52,0.69,0.37,True,False,False,50.85,high
SUP-0143,3,India,0.48,Asia,50792,0.91,False,False,False,53,7.4,0.48,22,0.17,0.35,True,0.61,False,4,12,0.62,-0.39,0.4,0.44,0.19,False,True,False,51.7,high
SUP-0144,3,Mexico,0.5,Americas,11339,0.61,False,False,False,66,3.5,0.17,25,0.08,0.71,True,0.21,False,1,36,1.0,0.2,0.07,0.48,0.38,False,False,False,22.15,low
SUP-0145,3,Egypt,0.57,Africa,35731,0.67,False,False,True,50,1.9,0.14,14,0.08,0.26,True,0.42,False,4,6,0.37,0.21,0.14,0.47,0.33,False,False,False,28.85,moderate
SUP-0146,1,China,0.64,Asia,489525,0.99,False,False,True,29,3.4,0.25,26,0.06,0.24,True,0.63,True,0,36,0.75,-0.65,0.69,0.8,0.8,True,False,True,75.85,critical
SUP-0147,1,Australia,0.1,Pacific,303434,0.71,True,True,True,14,0.8,0.05,6,0.03,0.57,True,0.51,True,0,3,0.44,-0.48,0.09,0.52,0.42,True,False,False,34.8,moderate
SUP-0148,2,USA,0.1,Americas,55984,0.6,False,False,True,42,0.4,0.02,21,0.01,0.39,True,0.89,True,0,18,0.73,0.51,0.35,0.43,0.09,False,False,True,38.0,moderate
SUP-0149,2,UK,0.13,Europe,41791,0.64,True,True,True,40,2.4,0.19,15,0.04,0.52,True,0.29,False,2,12,0.57,-0.04,0.18,0.47,0.25,False,False,False,19.7,low
SUP-0150,2,Netherlands,0.08,Europe,63900,0.51,False,False,False,18,0.1,0.0,28,0.0,0.71,False,0.69,False,1,12,0.34,-0.41,0.08,0.38,0.05,True,False,False,30.65,moderate
SUP-0151,2,Switzerland,0.04,Europe,81754,0.44,True,True,True,30,2.9,0.19,22,0.06,0.63,True,0.76,True,0,6,0.69,-0.07,0.38,0.09,0.17,False,False,False,30.5,moderate
SUP-0152,2,UK,0.07,Europe,124935,0.92,False,False,False,42,1.2,0.12,21,0.05,0.79,True,0.23,False,2,36,0.45,-0.34,0.28,0.22,0.22,True,False,True,26.55,moderate
SUP-0153,2,Switzerland,0.1,Europe,113498,0.43,False,False,True,55,4.9,0.14,5,0.04,0.39,False,0.64,False,2,3,0.49,-0.07,0.25,0.41,0.17,False,False,True,51.25,high
SUP-0154,3,Germany,0.12,Europe,13763,0.71,True,True,True,47,2.2,0.14,16,0.09,0.87,True,0.82,True,0,36,0.67,0.39,0.16,0.56,0.16,False,False,False,23.75,low
SUP-0155,1,Italy,0.22,Europe,287814,0.42,False,False,False,26,8.4,0.3,15,0.16,0.56,True,0.98,False,3,36,0.87,-0.32,0.1,0.65,0.22,True,True,True,51.25,high
SUP-0156,3,China,0.72,Asia,13406,0.96,True,True,True,32,8.1,0.28,24,0.1,0.91,True,0.93,True,0,12,0.68,-0.15,0.67,0.45,0.75,False,False,False,51.25,high
SUP-0157,1,India,0.61,Asia,157374,0.5,True,True,True,16,15.0,0.55,16,0.21,0.6,True,0.47,False,3,18,0.67,-0.77,0.44,0.34,0.56,True,False,False,51.1,high
SUP-0158,3,South Korea,0.15,Asia,13266,0.78,True,True,False,60,2.4,0.22,12,0.07,0.52,False,0.95,False,2,12,0.36,-0.13,0.37,0.48,0.35,False,True,False,51.1,high
SUP-0159,1,Germany,0.15,Europe,496226,0.93,True,True,False,29,1.3,0.08,20,0.02,0.96,True,0.17,False,1,12,0.68,-0.26,0.13,0.02,0.2,True,False,False,10.2,low
SUP-0160,3,France,0.14,Europe,15095,0.44,False,False,True,65,4.6,0.18,22,0.06,0.95,True,0.21,True,0,12,0.37,-0.63,0.34,0.18,0.16,True,False,False,34.15,moderate
SUP-0161,2,USA,0.08,Americas,96072,0.4,True,True,False,49,0.5,0.04,16,0.02,0.71,True,0.1,False,2,36,0.8,0.36,0.25,0.3,0.24,False,True,False,17.35,low
SUP-0162,2,Italy,0.37,Europe,121062,1.0,False,False,False,52,7.8,0.58,14,0.12,0.82,True,0.87,True,0,18,0.89,-0.64,0.61,0.43,0.3,False,True,True,75.7,critical
SUP-0163,1,Italy,0.18,Europe,269030,0.69,True,True,False,24,8.5,0.4,9,0.19,0.94,True,0.7,False,2,12,0.45,0.45,0.2,0.56,0.09,False,False,False,16.5,low
SUP-0164,1,Italy,0.18,Europe,104544,0.94,True,True,True,24,2.5,0.16,17,0.08,0.62,True,0.33,True,0,18,0.38,-0.14,0.29,0.28,0.1,False,False,False,33.5,moderate
SUP-0165,3,Canada,0.23,Americas,16787,1.0,False,False,True,40,4.1,0.14,27,0.02,0.7,False,0.74,False,4,24,0.81,-0.14,0.51,0.32,0.3,False,False,True,51.0,high
SUP-0166,2,Singapore,0.16,Asia,136290,0.47,False,False,False,46,2.2,0.13,14,0.06,0.63,True,0.75,False,4,12,0.49,0.39,0.33,0.8,0.22,False,True,True,37.3,moderate
SUP-0167,1,USA,0.1,Americas,135960,0.44,True,True,False,14,0.3,0.01,27,0.01,0.96,True,0.5,True,0,24,0.53,-0.18,0.28,0.25,0.07,False,False,False,22.75,low
SUP-0168,1,India,0.48,Asia,160150,0.48,True,True,True,17,7.9,0.23,12,0.1,0.74,False,0.58,False,3,3,0.52,-0.47,0.63,0.26,0.4,True,False,False,51.2,high
SUP-0169,1,Japan,0.09,Asia,424883,0.86,False,False,False,11,1.5,0.06,28,0.02,0.42,True,0.6,False,4,12,0.21,-0.49,0.54,0.22,0.23,True,False,False,22.3,low
SUP-0170,3,Australia,0.15,Pacific,53712,1.0,False,False,False,88,0.3,0.01,9,0.01,0.79,True,0.67,False,4,36,0.82,-0.51,0.25,0.12,0.27,True,False,True,26.8,moderate
SUP-0171,3,Mexico,0.58,Americas,30459,0.53,False,False,True,77,6.2,0.49,9,0.1,0.79,False,0.66,False,5,6,0.57,0.04,0.34,0.79,0.17,False,False,False,51.75,high
SUP-0172,3,India,0.48,Asia,45501,0.85,False,False,False,45,7.9,0.35,3,0.18,0.6,True,0.84,True,0,24,0.81,-0.14,0.5,0.77,0.42,False,False,False,51.4,high
SUP-0173,1,Japan,0.1,Asia,102598,1.0,False,False,False,29,1.8,0.07,3,0.04,0.75,True,0.87,False,2,3,0.25,-0.48,0.34,0.66,0.44,True,True,False,30.05,moderate
SUP-0174,1,Netherlands,0.12,Europe,338953,0.74,False,False,True,11,4.8,0.2,30,0.06,0.69,True,0.53,True,0,18,0.37,-0.47,0.38,0.61,0.19,True,False,True,51.05,high
SUP-0175,3,Italy,0.19,Europe,33887,0.75,True,True,True,56,6.5,0.26,7,0.09,0.88,True,0.42,False,3,24,0.13,0.68,0.35,0.4,0.15,False,False,False,11.75,low
SUP-0176,1,Germany,0.09,Europe,239995,0.43,False,False,True,18,2.2,0.15,3,0.04,0.91,True,0.97,True,0,24,0.98,0.29,0.37,0.32,0.23,False,False,False,23.95,low
SUP-0177,3,China,0.64,Asia,42678,0.97,True,True,True,73,3.9,0.17,28,0.04,0.86,False,0.55,False,5,3,0.84,-0.5,0.48,0.53,0.81,True,False,False,52.35,high
SUP-0178,3,China,0.81,Asia,23739,0.48,False,False,True,47,14.8,0.6,3,0.25,0.2,True,0.67,False,2,12,0.75,-0.6,0.9,0.28,0.9,True,False,True,76.0,critical
SUP-0179,2,Brazil,0.64,Americas,117075,0.93,True,True,False,18,4.5,0.31,11,0.08,0.68,True,0.85,True,0,3,0.58,-0.38,0.32,0.68,0.41,False,False,False,51.9,high
SUP-0180,1,Switzerland,0.11,Europe,224217,0.65,True,True,True,7,2.0,0.08,30,0.03,0.39,True,0.19,False,5,12,0.83,0.44,0.2,0.47,0.08,False,False,False,13.3,low
SUP-0181,2,China,0.8,Asia,53984,0.78,True,True,True,53,7.9,0.41,29,0.07,0.69,False,0.33,True,0,36,0.61,-0.17,0.81,0.18,0.8,False,False,False,76.45,critical
SUP-0182,1,Egypt,0.73,Africa,221281,0.41,True,True,False,27,6.6,0.3,25,0.14,0.8,True,0.25,False,5,3,0.7,-0.75,0.47,0.44,0.36,True,True,False,50.75,high
SUP-0183,2,Germany,0.1,Europe,104814,0.56,True,True,False,43,1.8,0.12,3,0.04,0.93,False,0.54,False,5,24,1.0,-0.09,0.12,0.31,0.13,False,False,False,28.05,moderate
SUP-0184,2,India,0.48,Asia,88471,0.86,True,True,True,37,2.3,0.19,17,0.05,0.84,True,0.41,False,4,24,0.9,-0.36,0.54,0.6,0.2,True,False,False,27.25,moderate
SUP-0185,1,India,0.42,Asia,450607,0.54,True,True,True,28,15.1,0.53,9,0.14,0.47,True,1.0,True,0,24,0.51,0.49,0.31,0.42,0.48,False,False,False,50.65,high
SUP-0186,2,UK,0.1,Europe,83257,0.8,False,False,True,30,2.7,0.15,25,0.06,0.82,True,0.58,False,2,6,0.55,-0.28,0.35,0.35,0.19,False,False,True,28.3,moderate
SUP-0187,1,Singapore,0.16,Asia,153174,0.56,False,False,True,21,0.4,0.01,29,0.01,0.44,True,0.19,False,5,36,0.79,-0.29,0.41,0.76,0.41,True,False,False,22.8,low
SUP-0188,2,USA,0.14,Americas,103152,0.55,True,True,False,18,1.8,0.19,10,0.1,0.63,True,0.31,False,5,18,0.27,0.74,0.18,0.78,0.08,False,True,False,20.85,low
SUP-0189,1,China,0.72,Asia,325665,0.66,True,True,False,28,5.2,0.29,13,0.15,0.21,True,0.12,False,1,36,0.91,-0.73,0.65,0.41,0.88,True,False,False,51.65,high
SUP-0190,1,Netherlands,0.06,Europe,247872,0.52,True,True,False,19,1.5,0.14,13,0.07,0.66,True,0.21,False,4,6,0.12,-0.31,0.12,0.49,0.24,True,False,False,17.2,low
SUP-0191,3,Netherlands,0.09,Europe,41581,0.63,False,False,True,46,2.8,0.13,29,0.05,0.52,False,0.48,False,4,24,0.19,0.04,0.13,0.57,0.15,False,False,False,34.85,moderate
SUP-0192,3,Ireland,0.21,Europe,43408,0.71,False,False,False,41,4.6,0.26,18,0.05,0.5,False,0.47,False,5,12,0.97,0.1,0.32,0.05,0.21,False,False,True,51.1,high
SUP-0193,2,India,0.43,Asia,88029,0.45,False,False,False,44,2.3,0.17,7,0.04,0.74,True,0.38,False,2,12,0.81,0.5,0.61,0.76,0.31,False,False,True,32.45,moderate
SUP-0194,2,USA,0.11,Americas,81747,0.81,True,True,False,58,0.6,0.02,18,0.01,0.27,True,0.15,False,2,3,1.0,0.48,0.25,0.8,0.11,False,False,False,14.85,low
SUP-0195,1,China,0.68,Asia,485797,0.42,False,False,True,21,6.5,0.27,9,0.08,0.31,True,0.96,True,0,24,0.67,-0.68,0.82,0.3,0.7,True,False,True,75.5,critical
SUP-0196,2,China,0.64,Asia,77855,0.43,True,True,False,44,5.3,0.48,3,0.25,0.77,True,0.75,False,2,18,0.5,-0.01,0.6,0.05,0.75,False,False,False,35.6,moderate
SUP-0197,2,UK,0.11,Europe,40801,0.86,True,True,False,29,1.0,0.06,5,0.02,0.71,True,0.49,False,2,24,0.16,0.65,0.3,0.59,0.24,False,True,False,17.4,low
SUP-0198,3,South Korea,0.15,Asia,28591,0.76,True,True,True,45,9.8,0.41,16,0.23,0.53,True,0.81,False,1,6,0.18,0.82,0.57,0.15,0.35,False,False,False,20.3,low
SUP-0199,3,Canada,0.11,Americas,33215,0.62,False,False,True,43,1.4,0.06,23,0.03,0.77,False,0.32,False,4,6,0.97,-0.42,0.35,0.32,0.28,True,False,False,34.5,moderate
SUP-0200,2,Ireland,0.11,Europe,111733,0.78,False,False,True,21,1.8,0.07,5,0.02,0.7,True,0.91,False,1,18,0.22,-0.71,0.18,0.31,0.06,True,False,False,18.85,low
SUP-0201,3,India,0.47,Asia,51211,0.9,True,True,True,87,8.0,0.27,23,0.11,0.5,False,0.75,False,1,36,0.7,-0.24,0.65,0.46,0.22,False,False,False,53.35,high
SUP-0202,3,Brazil,0.77,Americas,35339,0.7,False,False,False,47,20.0,0.68,8,0.29,0.75,True,0.78,True,0,18,0.4,0.03,0.36,0.7,0.58,False,True,False,75.65,critical
SUP-0203,1,UK,0.21,Europe,490987,0.55,True,True,False,29,5.3,0.23,12,0.07,0.2,False,0.39,False,3,12,0.28,-0.69,0.14,0.21,0.27,True,False,False,51.45,high
SUP-0204,1,China,0.67,Asia,463963,0.44,True,True,True,19,5.7,0.23,15,0.13,0.31,True,0.5,True,0,18,0.62,0.15,0.49,0.42,0.68,False,False,False,52.65,high
SUP-0205,2,China,0.65,Asia,87663,0.65,False,False,False,53,10.4,0.52,17,0.24,0.23,False,0.27,False,1,18,0.66,-0.38,0.46,0.54,0.82,True,True,False,81.05,critical
SUP-0206,2,Italy,0.18,Europe,81286,0.98,False,False,False,33,1.6,0.1,19,0.06,0.3,True,0.64,False,1,3,0.71,0.58,0.37,0.05,0.09,False,False,True,25.65,moderate
SUP-0207,3,India,0.55,Asia,13701,0.69,True,True,True,75,11.0,0.56,17,0.26,0.22,False,0.44,True,0,12,0.86,0.25,0.9,0.21,0.16,False,False,False,76.25,critical
SUP-0208,2,Germany,0.13,Europe,51995,0.96,False,False,False,53,1.4,0.11,6,0.05,0.73,True,0.37,False,3,18,0.95,-0.24,0.3,0.44,0.12,True,True,False,26.25,moderate
SUP-0209,2,Japan,0.06,Asia,126064,0.84,True,True,False,49,3.0,0.13,21,0.08,0.6,True,0.53,False,1,24,0.95,-0.27,0.31,0.22,0.19,True,False,False,17.6,low
SUP-0210,2,Ireland,0.18,Europe,43920,0.61,False,False,True,26,3.0,0.17,4,0.05,0.81,False,0.76,False,4,24,0.74,-0.58,0.2,0.31,0.17,True,False,True,50.55,high
SUP-0211,3,India,0.48,Asia,16494,0.8,False,False,True,75,5.5,0.4,13,0.15,0.75,False,0.91,True,0,18,0.6,0.25,0.84,0.66,0.47,False,False,True,76.45,critical
SUP-0212,2,South Africa,0.71,Africa,59384,0.7,True,True,True,21,4.8,0.26,6,0.1,0.73,True,0.23,True,0,18,0.7,-0.48,0.32,0.44,0.36,False,False,False,51.25,high
SUP-0213,2,UAE,0.35,Middle East,70939,0.94,False,False,True,15,2.4,0.08,12,0.04,0.51,True,0.8,False,2,6,0.92,0.45,0.14,0.61,0.62,False,False,True,31.5,moderate
SUP-0214,2,USA,0.09,Americas,51578,0.49,False,False,False,56,0.2,0.02,7,0.0,1.0,True,0.12,False,3,3,0.2,-0.08,0.21,0.07,0.09,False,True,True,26.95,moderate
SUP-0215,2,Germany,0.11,Europe,142380,0.47,True,True,False,50,3.8,0.2,25,0.08,0.85,True,0.46,False,3,3,0.31,0.22,0.29,0.08,0.09,False,False,False,10.45,low
SUP-0216,1,USA,0.11,Americas,223155,0.97,True,True,False,13,1.3,0.09,30,0.04,0.46,True,0.26,False,5,18,0.45,0.27,0.25,0.07,0.18,False,False,False,12.55,low
SUP-0217,3,China,0.76,Asia,37910,0.91,True,True,True,63,12.7,0.55,28,0.25,0.36,True,0.78,False,2,36,0.87,0.22,0.8,0.68,0.85,False,False,False,51.6,high
SUP-0218,2,China,0.77,Asia,142755,0.48,False,False,True,50,5.6,0.39,10,0.11,0.26,True,0.55,False,1,18,0.54,-0.6,0.53,0.55,0.69,True,False,False,51.95,high
SUP-0219,3,China,0.67,Asia,58966,0.73,True,True,True,71,3.3,0.22,11,0.06,0.41,False,0.58,False,5,6,0.59,0.08,0.66,0.68,0.58,False,False,False,55.1,high
SUP-0220,3,Singapore,0.12,Asia,35207,0.67,False,False,False,34,2.7,0.15,16,0.07,0.7,True,1.0,True,0,18,0.93,0.45,0.35,0.14,0.31,False,False,False,25.75,moderate
SUP-0221,3,China,0.85,Asia,43113,0.93,False,False,False,55,3.6,0.32,21,0.07,0.49,True,0.59,False,3,24,0.61,0.39,0.73,0.37,0.9,False,False,True,50.95,high
SUP-0222,3,Australia,0.28,Pacific,36864,0.64,False,False,False,65,1.4,0.32,21,0.01,0.37,False,0.55,False,5,36,0.86,-0.65,0.48,0.43,0.53,True,True,True,75.85,critical
SUP-0223,3,India,0.52,Asia,55195,0.96,False,False,True,78,12.2,0.65,8,0.14,0.46,True,0.14,False,5,12,0.71,-0.43,0.46,0.7,0.53,True,False,False,50.35,high
SUP-0224,1,Canada,0.14,Americas,462953,0.94,False,False,False,21,2.4,0.08,5,0.02,0.33,True,0.6,False,4,3,0.46,-0.34,0.07,0.68,0.46,True,False,True,37.1,moderate
SUP-0225,1,France,0.15,Europe,229174,0.79,False,False,True,17,0.7,0.03,12,0.01,0.88,True,0.91,True,0,3,1.0,0.06,0.18,0.05,0.06,False,False,True,33.6,moderate
SUP-0226,3,India,0.49,Asia,30966,0.96,False,False,False,71,6.4,0.47,22,0.19,0.23,True,0.17,False,4,3,0.62,0.05,0.63,0.22,0.51,False,False,True,52.25,high
SUP-0227,3,USA,0.1,Americas,10868,0.91,True,True,False,87,0.8,0.03,15,0.01,0.31,True,0.32,False,2,24,0.22,-0.18,0.14,0.2,0.22,False,False,False,17.95,low
SUP-0228,3,China,0.93,Asia,29296,0.9,True,True,False,57,11.5,0.6,23,0.2,0.47,True,0.47,True,0,18,0.78,-0.64,0.56,0.54,0.9,False,False,False,75.7,critical
SUP-0229,1,France,0.13,Europe,460604,0.67,True,True,True,26,1.3,0.09,19,0.04,0.8,True,0.34,False,4,12,0.6,-0.6,0.28,0.56,0.14,True,False,False,18.95,low
SUP-0230,3,Japan,0.07,Asia,38449,0.58,True,True,False,36,0.4,0.01,10,0.0,0.36,True,0.15,False,3,36,0.71,-0.19,0.46,0.17,0.26,False,False,False,17.75,low
SUP-0231,2,Italy,0.15,Europe,138618,0.49,False,False,True,43,3.6,0.17,15,0.04,0.8,True,0.76,False,4,3,0.2,0.27,0.32,0.01,0.1,False,False,False,10.65,low
SUP-0232,1,UK,0.09,Europe,177545,0.54,True,True,False,17,3.0,0.13,26,0.03,0.21,True,0.37,False,1,12,0.72,0.31,0.06,0.2,0.06,False,True,False,26.25,moderate
SUP-0233,1,USA,0.1,Americas,314317,0.81,False,False,True,9,2.4,0.13,25,0.05,0.23,True,0.31,False,3,36,0.44,-0.49,0.34,0.55,0.21,True,False,False,27.75,moderate
SUP-0234,3,Germany,0.14,Europe,47574,0.48,False,False,True,71,3.3,0.18,20,0.04,0.24,False,0.93,False,2,18,0.29,0.52,0.08,0.27,0.21,False,False,False,35.05,moderate
SUP-0235,3,Switzerland,0.12,Europe,20449,0.54,True,True,True,38,0.7,0.07,21,0.01,0.72,True,0.49,True,0,6,0.56,-0.07,0.12,0.21,0.22,False,False,False,26.8,moderate
SUP-0236,1,Ireland,0.13,Europe,183961,0.92,False,False,False,29,2.6,0.17,6,0.07,0.77,True,0.46,False,1,24,0.67,0.57,0.14,0.01,0.15,False,False,False,6.55,low
SUP-0237,1,USA,0.14,Americas,214921,0.95,True,True,True,23,1.9,0.1,3,0.04,0.85,False,0.48,False,3,36,0.24,-0.26,0.33,0.56,0.05,True,False,False,33.3,moderate
SUP-0238,2,Japan,0.17,Asia,74947,0.56,False,False,True,53,5.2,0.27,23,0.09,0.2,False,0.52,False,4,24,0.17,-0.24,0.63,0.52,0.38,False,False,False,51.45,high
SUP-0239,2,Ireland,0.09,Europe,85485,0.44,True,True,True,50,1.5,0.05,17,0.03,0.72,True,0.55,False,2,18,0.71,-0.55,0.18,0.49,0.06,True,False,False,16.9,low
SUP-0240,1,Italy,0.18,Europe,413944,0.55,True,True,False,26,7.1,0.3,7,0.13,0.86,True,0.66,False,2,12,0.72,0.64,0.06,0.19,0.08,False,False,False,10.5,low
SUP-0241,1,China,0.64,Asia,313592,0.48,True,True,False,13,4.4,0.3,11,0.1,0.74,True,0.31,False,5,18,0.7,0.44,0.72,0.36,0.82,False,False,False,30.0,moderate
SUP-0242,1,China,0.63,Asia,273669,0.52,True,True,True,28,5.3,0.3,30,0.17,0.7,True,1.0,False,1,12,0.61,0.42,0.72,0.59,0.8,False,False,False,32.1,moderate
SUP-0243,1,Italy,0.18,Europe,497591,0.76,True,True,True,28,6.0,0.22,23,0.05,0.4,True,0.46,False,1,6,0.3,-0.41,0.25,0.1,0.08,True,False,False,26.25,moderate
SUP-0244,2,India,0.69,Asia,86782,0.63,True,True,False,48,10.8,0.69,21,0.24,0.64,True,0.72,True,0,6,0.59,-0.28,0.88,0.51,0.46,False,True,False,75.45,critical
SUP-0245,2,Canada,0.09,Americas,122278,0.56,True,True,False,17,1.5,0.07,19,0.03,0.86,True,0.43,False,2,36,0.19,-0.78,0.37,0.62,0.46,True,False,False,21.1,low
SUP-0246,3,China,0.64,Asia,31854,0.44,True,True,True,37,4.0,0.17,29,0.09,0.74,True,0.35,False,4,36,0.74,-0.08,0.45,0.45,0.87,False,False,False,31.75,moderate
SUP-0247,1,Germany,0.15,Europe,238364,0.78,False,False,False,30,0.9,0.04,16,0.02,0.24,True,0.46,True,0,36,0.25,-0.24,0.06,0.27,0.12,False,False,False,35.3,moderate
SUP-0248,1,Mexico,0.43,Americas,111924,0.47,False,False,True,21,6.5,0.23,16,0.12,0.56,True,0.42,False,3,3,0.75,0.66,0.11,0.37,0.37,False,False,True,32.7,moderate
SUP-0249,1,Singapore,0.16,Asia,270522,0.76,True,True,True,9,1.3,0.07,7,0.02,0.67,True,0.44,False,4,12,0.29,-0.26,0.72,0.48,0.3,True,False,False,20.3,low
SUP-0250,3,Italy,0.16,Europe,18694,0.96,False,False,True,52,6.8,0.39,17,0.16,0.27,True,0.87,False,2,36,0.19,0.36,0.05,0.07,0.21,False,False,True,35.4,moderate
SUP-0251,2,Germany,0.08,Europe,78157,1.0,True,True,False,33,0.2,0.01,13,0.0,0.97,False,0.37,False,1,36,0.84,-0.52,0.11,0.3,0.25,True,False,False,28.85,moderate
SUP-0252,2,USA,0.09,Americas,112127,0.52,True,True,False,42,3.3,0.14,7,0.07,0.98,False,0.37,False,1,6,0.37,0.31,0.33,0.79,0.21,False,False,False,28.1,moderate
SUP-0253,1,France,0.17,Europe,346618,0.98,False,False,False,14,0.7,0.03,29,0.01,0.88,True,0.28,False,1,6,0.75,0.39,0.22,0.2,0.2,False,False,False,5.35,low
SUP-0254,2,South Korea,0.16,Asia,115118,1.0,False,False,False,26,1.0,0.1,8,0.02,0.25,True,0.23,False,3,3,0.11,-0.27,0.66,0.38,0.23,False,False,False,26.0,moderate
SUP-0255,2,Italy,0.21,Europe,48308,0.71,True,True,False,41,1.8,0.08,12,0.02,0.81,False,0.72,False,2,18,0.77,0.41,0.27,0.5,0.15,False,False,False,28.05,moderate
SUP-0256,3,China,0.58,Asia,15442,0.95,False,False,True,55,8.7,0.32,24,0.09,0.83,True,0.92,False,1,36,0.94,0.64,0.34,0.64,0.83,False,False,False,27.55,moderate
SUP-0257,2,China,0.92,Asia,141700,1.0,False,False,True,24,14.5,0.55,18,0.22,0.2,False,0.26,False,4,6,0.87,0.0,0.5,0.45,0.79,False,False,False,75.35,critical
SUP-0258,1,China,0.7,Asia,319538,0.78,False,False,False,13,6.0,0.62,9,0.17,0.61,True,0.22,False,5,3,0.61,-0.74,0.53,0.28,0.81,True,False,False,50.75,high
SUP-0259,2,Italy,0.31,Europe,70293,0.72,False,False,False,16,7.5,0.27,16,0.09,0.24,True,0.44,False,4,12,0.69,0.03,0.24,0.14,0.1,False,True,True,50.85,high
SUP-0260,2,Italy,0.21,Europe,118025,0.67,True,True,False,58,5.9,0.27,15,0.08,0.99,True,0.62,False,3,3,0.48,-0.03,0.35,0.32,0.18,False,True,False,27.25,moderate
SUP-0261,3,Netherlands,0.14,Europe,38927,0.57,True,True,False,78,0.1,0.01,23,0.0,0.48,False,0.47,False,1,36,0.45,0.13,0.31,0.07,0.24,False,False,False,30.65,moderate
SUP-0262,1,UK,0.11,Europe,446219,0.97,True,True,True,19,1.9,0.08,16,0.03,0.61,True,0.51,False,1,18,0.21,0.74,0.15,0.14,0.13,False,False,False,5.3,low
SUP-0263,1,Japan,0.12,Asia,496611,0.66,False,False,True,24,0.8,0.02,6,0.01,0.57,True,0.84,True,0,3,0.95,0.36,0.5,0.18,0.28,False,False,False,25.85,moderate
SUP-0264,3,India,0.42,Asia,38905,0.47,True,True,False,53,11.3,0.46,10,0.13,0.62,True,0.17,False,1,3,0.52,0.7,0.47,0.49,0.41,False,False,False,28.8,moderate
SUP-0265,1,Switzerland,0.07,Europe,208385,0.88,True,True,False,8,0.7,0.05,23,0.02,0.23,True,0.32,False,2,12,0.86,-0.74,0.36,0.43,0.11,True,False,False,26.2,moderate
SUP-0266,1,China,0.86,Asia,296183,0.92,True,True,True,26,10.0,0.68,28,0.23,0.41,True,0.87,True,0,36,0.79,-0.4,0.9,0.8,0.85,False,False,False,76.4,critical
SUP-0267,1,Japan,0.06,Asia,241162,0.67,True,True,True,26,0.9,0.09,5,0.04,0.45,True,0.83,True,0,18,0.64,0.3,0.59,0.73,0.47,False,False,False,32.65,moderate
SUP-0268,2,Germany,0.1,Europe,52692,0.88,True,True,False,51,1.8,0.09,19,0.04,0.86,True,0.45,True,0,3,0.53,0.14,0.16,0.54,0.06,False,True,False,34.2,moderate
SUP-0269,1,India,0.6,Asia,360547,0.68,False,False,False,21,5.1,0.49,22,0.09,0.29,True,0.57,False,1,6,0.78,-0.72,0.67,0.78,0.38,True,False,False,51.35,high
SUP-0270,1,USA,0.13,Americas,132709,0.4,False,False,False,24,1.4,0.07,9,0.04,0.2,True,0.4,True,0,6,0.9,0.67,0.25,0.05,0.12,False,False,False,27.1,moderate
SUP-0271,1,Singapore,0.15,Asia,449960,0.53,False,False,False,17,2.9,0.21,22,0.06,0.67,False,0.4,False,4,18,0.12,-0.14,0.81,0.29,0.18,False,False,True,51.4,high
SUP-0272,2,India,0.54,Asia,133201,0.83,False,False,False,48,3.1,0.33,23,0.07,0.86,False,0.73,False,3,12,0.78,-0.95,0.42,0.22,0.65,True,True,True,77.0,critical
SUP-0273,1,India,0.62,Asia,374130,0.66,False,False,True,23,12.9,0.57,14,0.18,0.73,False,0.45,False,4,36,0.58,0.47,0.38,0.22,0.14,False,False,False,51.3,high
SUP-0274,2,Canada,0.38,Americas,93719,0.78,False,False,True,47,1.7,0.15,28,0.01,0.61,False,0.96,True,0,36,0.72,-0.7,0.52,0.49,0.31,False,False,True,75.9,critical
